taxid	Guild	Trophic.Mode	Mycorrhizal	Endophyte	Pathogens	Saprotrophs	Pathotroph	Saprotroph	Symbiotroph
HG936985_SH1231650.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HG936987_SH1430429.10FU	Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
HG936998_SH1240238.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HG937013_SH1220007.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HG937035_SH1334520.10FU	Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HG937049_SH1271168.10FU	Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
HG937055_SH1169234.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HG937056_SH0154848.10FU	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
HG937073_SH0204655.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HG937074_SH0212760.10FU	Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
HG937080_SH0188957.10FU	Animal Pathogen-Fungal Parasite-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
HG937092_SH1372638.10FU	Fungal Parasite-Plant Pathogen-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HG937103_SH1385168.10FU	Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HG937122_SH0136946.10FU	Dung Saprotroph-Plant Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HG937129_SH0168544.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Epiphyte-Plant Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
HG937130_SH0089584.10FU	Dung Saprotroph-Plant Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HG937131_SH0003097.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Epiphyte-Plant Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
HG937136_SH0080292.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HG937158_SH0118868.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Epiphyte-Plant Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
HG937172_SH1390525.10FU	|Fungal Parasite|	Pathotroph	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
HG937175_SH0214882.10FU	Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HG937178_SH1135733.10FU	|Animal Parasite|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
HG937181_SH0185681.10FU	Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HG965009_SH1358043.10FU	|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HG965026_SH1083586.10FU	|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HG965029_SH1491335.10FU	|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HG965031_SH1083574.10FU	|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HG965034_SH1083520.10FU	|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HG996220_SH1085030.10FU	|Plant Saprotroph|-Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HM007076_SH0194400.10FU	Plant Pathogen-|Plant Saprotroph|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HM030615_SH0193013.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HM055448_SH1358687.10FU	|Animal Parasite|-Animal Pathogen-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
HM057112_SH1364471.10FU	|Plant Pathogen|	 Pathotroph	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
HM102502_SH1344631.10FU	Animal Pathogen-Endophyte-Lichen Parasite-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HM122782_SH1409112.10FU	|Plant Pathogen|-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HM123563_SH1228230.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HM123626_SH0016519.10FU	Dung Saprotroph-Ectomycorrhizal-Soil Saprotroph-Wood Saprotroph	Saprotroph-Symbiotroph	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
HM124921_SH1208549.10FU	Endophyte-Fungal Parasite-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HM124961_SH1208557.10FU	Endophyte-Fungal Parasite-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HM131358_SH1241449.10FU	|Plant Pathogen|	 Pathotroph	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
HM136633_SH1297343.10FU	Plant Pathogen-|Plant Saprotroph|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HM136636_SH1409273.10FU	|Plant Saprotroph|-Wood Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HM136648_SH1352606.10FU	Animal Pathogen-Endophyte-Fungal Parasite-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
HM136685_SH0042776.10FU	|Animal Parasite|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
HM141061_SH0159651.10FU	Fungal Parasite-Wood Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HM146868_SH1300120.10FU	|Ectomycorrhizal|-Orchid Mycorrhizal-Root Associated Biotroph	Symbiotroph	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
HM162148_SH1388535.10FU	Wood Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HM162159_SH1210340.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HM171679_SH1690113.10FU	Endophyte-|Plant Pathogen|-Plant Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HM239707_SH1376944.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HM239951_SH1401884.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HM239960_SH1355557.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Epiphyte-Plant Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
HM240188_SH0017576.10FU	Lichen Parasite-Plant Pathogen-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HM240220_SH1377103.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HM365253_SH1355241.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Epiphyte-Plant Pathogen-|Plant Saprotroph|-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HM365257_SH1355250.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Epiphyte-Plant Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
HM449044_SH1355115.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HM461660_SH1330264.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HM467666_SH0023857.10FU	Endophyte-|Plant Pathogen|-Plant Saprotroph	 Pathotroph-Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HM536094_SH1234566.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HM562098_SH1382719.10FU	Bryophyte Parasite-|Plant Saprotroph|-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HM595525_SH0073095.10FU	Plant Pathogen	Pathotroph	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
HM623314_SH1407057.10FU	|Undefined Saprotroph|	 Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HM635337_SH1319502.10FU	Endophyte-Lichen Parasite-|Plant Pathogen|-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HQ022193_SH0141369.10FU	Lichen Parasite-Plant Pathogen-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HQ026746_SH1307268.10FU	Animal Pathogen-Endophyte-Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	 Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
HQ026749_SH1308028.10FU	Animal Pathogen-Endophyte-Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	 Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
HQ116392_SH1290183.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ117933_SH1239275.10FU	Animal Pathogen-Endophyte-Endosymbiont-Epiphyte-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
HQ130707_SH1220118.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Plant Pathogen-Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HQ153420_SH1272216.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ185348_SH1345417.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ211664_SH1357235.10FU	Endophyte-Plant Pathogen-|Plant Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HQ211906_SH1255584.10FU	Endophyte-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
HQ212176_SH1151155.10FU	|Lichen Parasite|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
HQ221884_SH1292428.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ318236_SH1201856.10FU	|Ectomycorrhizal|	Symbiotroph	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
HQ333478_SH0146089.10FU	|Plant Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ389458_SH0075566.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ436069_SH1262836.10FU	Animal Pathogen-Endophyte-Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	 Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
HQ441576_SH1346055.10FU	Undefined Saprotroph-|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ442346_SH1801114.10FU	Animal Parasite-Dung Saprotroph-Endophyte-Fungal Parasite-Plant Pathogen-|Undefined Saprotroph|-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HQ442347_SH1801075.10FU	Animal Parasite-Dung Saprotroph-Endophyte-Fungal Parasite-Plant Pathogen-|Undefined Saprotroph|-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HQ445985_SH0157865.10FU	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
HQ446044_SH1056013.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ446354_SH1195684.10FU	Undefined Saprotroph-|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ533008_SH1255382.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ533013_SH0173885.10FU	Undefined Saprotroph-|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ587186_SH0105222.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ591444_SH1135724.10FU	|Animal Parasite|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
HQ599581_SH1397193.10FU	Endophyte-|Plant Saprotroph|-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
HQ599584_SH1903195.10FU	|Plant Pathogen|	Pathotroph	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
HQ599605_SH0023279.10FU	|Plant Pathogen|-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HQ605705_SH1260049.10FU	Animal Parasite-|Undefined Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
HQ607855_SH1219959.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Plant Pathogen-Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HQ607948_SH0069854.10FU	Endophyte-Plant Pathogen-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HQ608015_SH1234187.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
HQ608045_SH1395334.10FU	Animal Parasite-Fungal Parasite-Plant Pathogen-Plant Saprotroph-|Wood Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HQ630296_SH1219884.10FU	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
HQ630308_SH1332666.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
HQ630313_SH1332403.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
HQ630355_SH1332722.10FU	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
HQ649921_SH0015809.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ652068_SH1242736.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ659244_SH1293065.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ667543_SH1064767.10FU	Endophyte-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
HQ722914_SH0141512.10FU	|Animal Parasite|-Animal Pathogen-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
HQ728117_SH1347020.10FU	|Plant Pathogen|	 Pathotroph	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
HQ728290_SH1271864.10FU	Plant Pathogen-|Wood Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HQ832800_SH1303681.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ833457_SH1336403.10FU	Plant Pathogen	Pathotroph	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
HQ846992_SH1387113.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ847014_SH1301769.10FU	|Dung Saprotroph|-Plant Pathogen-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HQ847038_SH1301655.10FU	|Dung Saprotroph|-Plant Pathogen-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HQ850357_SH1279061.10FU	Animal Parasite-Dung Saprotroph-Endophyte-Fungal Parasite-Plant Pathogen-|Undefined Saprotroph|-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
HQ850425_SH1264201.10FU	|Animal Parasite|-Animal Pathogen-Endophyte-Plant Saprotroph-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
HQ873372_SH1352961.10FU	Animal Pathogen-Endophyte-Fungal Parasite-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
HQ875391_SH1303814.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ876042_SH1245194.10FU	|Animal Parasite|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
HQ880792_SH1457879.10FU	|Animal Parasite|-Animal Pathogen-Endophyte-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
HQ890367_SH1172668.10FU	Animal Pathogen-Endophyte-Epiphyte-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
HQ895806_SH0005572.10FU	|Arbuscular Mycorrhizal|-Endophyte	Symbiotroph	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
HQ895813_SH1399505.10FU	Arbuscular Mycorrhizal	Symbiotroph	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
HQ897790_SH1056326.10FU	|Fungal Parasite|	Pathotroph	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
HQ897819_SH1298106.10FU	|Plant Saprotroph|-Wood Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
HQ897820_SH1056313.10FU	|Animal Parasite|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
HQ897831_SH1056306.10FU	|Fungal Parasite|	Pathotroph	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
HQ914824_SH1320452.10FU	Plant Pathogen-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
HQ914835_SH1373954.10FU	Fungal Parasite-Plant Pathogen-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
JF289148_SH1310071.10FU	Endophyte-|Plant Pathogen|-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
JF304363_SH0127079.10FU	Ectomycorrhizal-Undefined Saprotroph	Saprotroph-Symbiotroph	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
JF311937_SH0117131.10FU	|Plant Saprotroph|-Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
JF326454_SH1059886.10FU	Dung Saprotroph-Endophyte-|Plant Pathogen|-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
JF412002_SH1076026.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
JF412007_SH1135311.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
JF412014_SH1355603.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
JF414838_SH1368646.10FU	|Plant Pathogen|	 Pathotroph	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
JF417476_SH1076019.10FU	Animal Parasite-|Undefined Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
JF417478_SH1076005.10FU	Animal Parasite-|Undefined Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
JF417488_SH1053948.10FU	Animal Parasite-|Undefined Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
JF424320_SH1193164.10FU	|Plant Saprotroph|-Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
JF431295_SH1078581.10FU	Endophyte-|Plant Pathogen|-Plant Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
JF433007_SH1267755.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
JF439157_SH1329939.10FU	|Arbuscular Mycorrhizal|-Endophyte	Symbiotroph	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
JF439179_SH1329941.10FU	|Arbuscular Mycorrhizal|-Endophyte	Symbiotroph	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
JF449469_SH1208563.10FU	|Fungal Parasite|-Lichen Parasite	 Pathotroph	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
JF449598_SH1395875.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
JF449676_SH0173048.10FU	Animal Pathogen-Fungal Parasite-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
JF495199_SH1296273.10FU	Plant Saprotroph-Wood Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
JF495248_SH0082775.10FU	Plant Pathogen-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
JF499833_SH1189970.10FU	|Plant Pathogen|	Pathotroph	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
JF499841_SH0164900.10FU	|Animal Parasite|-Animal Pathogen-Endophyte-Plant Saprotroph-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
